month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price,latitude,longitude,Nearest MRT Station,Distance (km),Nearest Shopping Mall,Mall Distance (km)
2017-08,CENTRAL AREA,5 ROOM,1E,CANTONMENT RD,22 TO 24,107.0,Type S2,2011,92 years 05 months,1000000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-09,CENTRAL AREA,3 ROOM,10,SELEGIE RD,01 TO 03,57.0,Standard,1974,55 years 04 months,340000.0,1.30366365,103.8505527,Rochor,0.2255858842968724,SIM LIM SQUARE,0.267874196087851
2017-09,CENTRAL AREA,3 ROOM,30,KELANTAN RD,13 TO 15,76.0,Improved,1981,62 years 10 months,425000.0,1.305497,103.8568043,Jalan Besar,0.1514494384398493,SIM LIM TOWER,0.30499147884110245
2017-09,CENTRAL AREA,3 ROOM,269A,QUEEN ST,04 TO 06,67.0,New Generation,1984,65 years 08 months,448000.0,1.2960402,103.8512436,Bras Basah,0.1196957347868548,STAMFORD HOUSE,0.22171628456774015
2017-09,CENTRAL AREA,3 ROOM,5,TG PAGAR PLAZA,13 TO 15,70.0,Improved,1977,58 years 05 months,513000.0,1.2762681,103.8430291,Tanjong Pagar,0.41618011124037346,100 AM,0.1931375367283581
2017-09,CENTRAL AREA,4 ROOM,7,TG PAGAR PLAZA,04 TO 06,83.0,Improved,1980,61 years 08 months,620000.0,1.27698345,103.8432759,Tanjong Pagar,0.39419820503619385,100 AM,0.2672165758447941
2017-09,CENTRAL AREA,4 ROOM,1G,CANTONMENT RD,07 TO 09,93.0,Type S1,2011,92 years 04 months,812000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2017-09,CENTRAL AREA,4 ROOM,1A,CANTONMENT RD,37 TO 39,95.0,Type S1,2011,92 years 04 months,908000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-09,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,46 TO 48,96.0,Type S1,2011,92 years 05 months,998000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-09,CENTRAL AREA,5 ROOM,271,QUEEN ST,19 TO 21,128.0,Adjoined flat,1979,60 years 06 months,860000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2017-09,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,04 TO 06,106.0,Type S2,2011,92 years 04 months,908888.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-09,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,16 TO 18,107.0,Type S2,2011,92 years 04 months,960000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-09,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,19 TO 21,106.0,Type S2,2011,92 years 04 months,988000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-10,CENTRAL AREA,3 ROOM,8,SELEGIE RD,04 TO 06,56.0,Standard,1974,55 years 04 months,326888.0,1.30313305,103.8506271,Rochor,0.22335313863904566,SIM LIM SQUARE,0.250256576275403
2017-10,CENTRAL AREA,3 ROOM,8,SELEGIE RD,07 TO 09,58.0,Standard,1974,55 years 03 months,360000.0,1.30313305,103.8506271,Rochor,0.22335313863904566,SIM LIM SQUARE,0.250256576275403
2017-10,CENTRAL AREA,3 ROOM,28,KELANTAN RD,16 TO 18,65.0,Improved,1977,59 years 01 month,375000.0,1.3060433,103.8572918,Jalan Besar,0.21268905852572595,SIM LIM TOWER,0.3853523726980415
2017-10,CENTRAL AREA,3 ROOM,633,VEERASAMY RD,04 TO 06,72.0,Model A,1985,66 years 08 months,375000.0,1.3058101,103.8548333,Jalan Besar,0.07364713628287001,SIM LIM TOWER,0.22328946398911223
2017-10,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,16 TO 18,65.0,Improved,1975,56 years 08 months,380000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2017-10,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,16 TO 18,65.0,Improved,1975,56 years 08 months,410000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2017-10,CENTRAL AREA,3 ROOM,4,TG PAGAR PLAZA,04 TO 06,59.0,Improved,1977,58 years 04 months,415000.0,1.2759129,103.8427023,Tanjong Pagar,0.4553427098020189,100 AM,0.17027456379578693
2017-10,CENTRAL AREA,3 ROOM,335A,SMITH ST,13 TO 15,60.0,Improved,1984,65 years 05 months,420000.0,1.2822148,103.842932,Chinatown,0.2725871864506143,PEOPLE'S PARK COMPLEX,0.21627963043437262
2017-10,CENTRAL AREA,3 ROOM,536,UPP CROSS ST,13 TO 15,60.0,Improved,1981,62 years 07 months,465000.0,1.28490785,103.8456623,Chinatown,0.22953861409172477,CHINATOWN POINT,0.08908131473436692
2017-10,CENTRAL AREA,3 ROOM,264,WATERLOO ST,16 TO 18,68.0,Improved,1986,68 years,468000.0,1.2990189,103.8522801,Bencoolen,0.26226502501088994,POMO,0.353014864181821
2017-10,CENTRAL AREA,3 ROOM,271,QUEEN ST,04 TO 06,68.0,Improved,1979,60 years 05 months,470000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2017-10,CENTRAL AREA,3 ROOM,538,UPP CROSS ST,07 TO 09,68.0,Improved,1978,60 years,480000.0,1.2852438,103.8456998,Chinatown,0.242545086086096,CHINATOWN POINT,0.08416333966058796
2017-10,CENTRAL AREA,3 ROOM,2,TG PAGAR PLAZA,13 TO 15,59.0,Improved,1977,58 years 04 months,500000.0,1.27526835,103.8426017,Tanjong Pagar,0.4798335132765942,100 AM,0.1226861900332551
2017-10,CENTRAL AREA,3 ROOM,264,WATERLOO ST,16 TO 18,68.0,Improved,1986,68 years,468000.0,1.2990189,103.8522801,Bencoolen,0.26226502501088994,POMO,0.353014864181821
2017-10,CENTRAL AREA,3 ROOM,271,QUEEN ST,04 TO 06,68.0,Improved,1979,60 years 05 months,470000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2017-10,CENTRAL AREA,4 ROOM,661,BUFFALO RD,04 TO 06,85.0,Improved,1982,63 years 07 months,400000.0,1.3069097,103.8502898,Little India,0.10229284328098671,TEKKA CENTRE,0.08883457374315833
2017-10,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,04 TO 06,96.0,Type S1,2011,92 years 03 months,838000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-10,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,40 TO 42,93.0,Type S1,2011,92 years 03 months,920000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-10,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,10 TO 12,106.0,Type S2,2011,92 years 03 months,907000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2017-10,CENTRAL AREA,5 ROOM,1B,CANTONMENT RD,07 TO 09,107.0,Type S2,2011,92 years 03 months,928000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2017-10,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,28 TO 30,105.0,Type S2,2011,92 years 03 months,940000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-11,CENTRAL AREA,2 ROOM,8,JLN KUKOH,10 TO 12,53.0,Improved,1971,52 years 07 months,240000.0,1.2874812,103.8394067,Chinatown,0.5701591427154773,PEOPLE'S PARK COMPLEX,0.51360726144316
2017-11,CENTRAL AREA,3 ROOM,640,ROWELL RD,07 TO 09,74.0,Model A,1984,65 years 07 months,373000.0,1.3074168,103.8550556,Jalan Besar,0.21189010601290226,MUSTAFA CENTRE,0.3008531029235352
2017-11,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,07 TO 09,59.0,Improved,1977,58 years 04 months,380000.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2017-11,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,07 TO 09,60.0,Improved,1980,61 years 09 months,425000.0,1.2841812,103.8459737,Chinatown,0.2644709364232772,CHINATOWN POINT,0.16595315288238924
2017-11,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,04 TO 06,59.0,Improved,1977,58 years 03 months,470000.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2017-11,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,22 TO 24,70.0,Improved,1977,58 years 03 months,485000.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2017-11,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,04 TO 06,59.0,Improved,1977,58 years 03 months,470000.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2017-11,CENTRAL AREA,4 ROOM,26,JLN BERSEH,13 TO 15,87.0,Improved,1979,60 years 07 months,518000.0,1.3062031,103.8576773,Jalan Besar,0.2587460334907674,SIM LIM TOWER,0.4298078765788099
2017-11,CENTRAL AREA,4 ROOM,269B,QUEEN ST,04 TO 06,97.0,New Generation,1984,65 years 07 months,602500.0,1.2960402,103.8512436,Bras Basah,0.1196957347868548,STAMFORD HOUSE,0.22171628456774015
2017-11,CENTRAL AREA,4 ROOM,639,ROWELL RD,13 TO 15,109.0,Model A,1983,64 years 11 months,620000.0,1.3077573,103.8552017,Jalan Besar,0.24679149978887524,MUSTAFA CENTRE,0.26204019747723545
2017-11,CENTRAL AREA,4 ROOM,8,TG PAGAR PLAZA,13 TO 15,83.0,Improved,1980,61 years 06 months,650000.0,1.2772615,103.8428559,Tanjong Pagar,0.44601017586732467,100 AM,0.3050113175227973
2017-11,CENTRAL AREA,4 ROOM,7,TG PAGAR PLAZA,04 TO 06,83.0,Improved,1980,61 years 06 months,668000.0,1.27698345,103.8432759,Tanjong Pagar,0.39419820503619385,100 AM,0.2672165758447941
2017-11,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,10 TO 12,93.0,Type S1,2011,92 years 02 months,858000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-11,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,43 TO 45,96.0,Type S1,2011,92 years 02 months,948000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2017-11,CENTRAL AREA,5 ROOM,671A,KLANG LANE,07 TO 09,105.0,Improved,2003,84 years 03 months,580000.0,1.3088019,103.852008,Little India,0.3733714561507751,TEKKA CENTRE,0.3305998259996516
2017-11,CENTRAL AREA,5 ROOM,1E,CANTONMENT RD,43 TO 45,107.0,Type S2,2011,92 years 02 months,1138000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2017-12,CENTRAL AREA,3 ROOM,29,KELANTAN RD,13 TO 15,74.0,Improved,1977,58 years 11 months,410000.0,1.3057471,103.8570803,Jalan Besar,0.18331368645970528,SIM LIM TOWER,0.3463000255491106
2017-12,CENTRAL AREA,3 ROOM,4,SAGO LANE,19 TO 21,67.0,Improved,1974,55 years 08 months,410000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2017-12,CENTRAL AREA,4 ROOM,661,BUFFALO RD,01 TO 03,82.0,Improved,1982,63 years 06 months,385000.0,1.3069097,103.8502898,Little India,0.10229284328098671,TEKKA CENTRE,0.08883457374315833
2017-12,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,16 TO 18,93.0,Type S1,2011,92 years 01 month,888000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2017-12,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,31 TO 33,93.0,Type S1,2011,92 years 01 month,888000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2017-12,CENTRAL AREA,4 ROOM,53,CHIN SWEE RD,13 TO 15,77.0,Improved,1974,55 years 07 months,490000.0,1.28761575,103.8414011,Chinatown,0.41973192698733697,PEOPLE'S PARK CENTRE,0.3488632190513488
2018-01,CENTRAL AREA,2 ROOM,8,JLN KUKOH,10 TO 12,53.0,Improved,1971,52 years 05 months,250000.0,1.2874812,103.8394067,Chinatown,0.5701591427154773,PEOPLE'S PARK COMPLEX,0.51360726144316
2018-01,CENTRAL AREA,3 ROOM,9,SELEGIE RD,07 TO 09,58.0,Standard,1974,55 years 01 month,350000.0,1.3034251,103.850931,Rochor,0.18446403563735134,SIM LIM SQUARE,0.22074950483359107
2018-01,CENTRAL AREA,3 ROOM,9,SELEGIE RD,13 TO 15,56.0,Standard,1974,55 years 01 month,358000.0,1.3034251,103.850931,Rochor,0.18446403563735134,SIM LIM SQUARE,0.22074950483359107
2018-01,CENTRAL AREA,3 ROOM,271,QUEEN ST,04 TO 06,60.0,Improved,1979,60 years 02 months,415000.0,1.30093775,103.8539812,Bugis,0.21137124000253482,FU LU SHOU COMPLEX,0.08091561778795821
2018-01,CENTRAL AREA,3 ROOM,533,UPP CROSS ST,07 TO 09,60.0,Improved,1980,61 years 08 months,430000.0,1.2846009,103.8453028,Chinatown,0.18644518471335134,CHINATOWN POINT,0.08357005183331678
2018-01,CENTRAL AREA,3 ROOM,2,TG PAGAR PLAZA,13 TO 15,59.0,Improved,1977,58 years 01 month,460000.0,1.27526835,103.8426017,Tanjong Pagar,0.4798335132765942,100 AM,0.1226861900332551
2018-01,CENTRAL AREA,4 ROOM,671B,KLANG LANE,07 TO 09,75.0,Model A,2003,84 years 01 month,474000.0,1.3093563,103.8525055,Farrer Park,0.4535570849540171,MUSTAFA CENTRE,0.3208359570638179
2018-01,CENTRAL AREA,4 ROOM,1G,CANTONMENT RD,04 TO 06,94.0,Type S1,2011,92 years,820000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2018-01,CENTRAL AREA,4 ROOM,1G,CANTONMENT RD,13 TO 15,95.0,Type S1,2011,92 years,830000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2018-01,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,07 TO 09,95.0,Type S1,2011,92 years,838000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2018-01,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,10 TO 12,94.0,Type S1,2011,92 years,850000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2018-01,CENTRAL AREA,5 ROOM,1F,CANTONMENT RD,10 TO 12,106.0,Type S2,2011,92 years,930000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2018-01,CENTRAL AREA,5 ROOM,1D,CANTONMENT RD,16 TO 18,107.0,Type S2,2011,92 years,960000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2018-02,CENTRAL AREA,3 ROOM,635,VEERASAMY RD,07 TO 09,72.0,Model A,1985,66 years 05 months,365000.0,1.30651675,103.8554322,Jalan Besar,0.10739321158136723,SIM LIM TOWER,0.31345438842819134
2018-02,CENTRAL AREA,3 ROOM,1,TG PAGAR PLAZA,10 TO 12,59.0,Improved,1977,58 years 01 month,440000.0,1.2749526,103.8425767,Tanjong Pagar,0.49272281327872464,100 AM,0.10732555247053459
2018-02,CENTRAL AREA,4 ROOM,662,BUFFALO RD,01 TO 03,82.0,Improved,1982,63 years 04 months,430000.0,1.3061466,103.8500303,Little India,0.09293253359525513,TEKKA CENTRE,0.0645358487429757
2018-02,CENTRAL AREA,4 ROOM,637,VEERASAMY RD,07 TO 09,103.0,Model A,1985,66 years 04 months,557000.0,1.30705805,103.8555261,Jalan Besar,0.16783074754096652,MUSTAFA CENTRE,0.34061184912247594
2018-02,CENTRAL AREA,4 ROOM,232,BAIN ST,16 TO 18,82.0,Improved,1980,61 years 03 months,600000.0,1.2976486,103.8532702,Bras Basah,0.29367682529029354,BUGIS CUBE,0.2720368669404323
2018-02,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,40 TO 42,93.0,Type S1,2011,92 years,920000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2018-02,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,46 TO 48,93.0,Type S1,2011,92 years,955000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2018-02,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,49 TO 51,94.0,Type S1,2011,91 years 11 months,988888.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2018-02,CENTRAL AREA,5 ROOM,1G,CANTONMENT RD,28 TO 30,105.0,Type S2,2011,91 years 11 months,1088888.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2018-02,CENTRAL AREA,5 ROOM,1C,CANTONMENT RD,40 TO 42,106.0,Type S2,2011,91 years 11 months,1130000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2018-03,CENTRAL AREA,3 ROOM,30,KELANTAN RD,10 TO 12,66.0,Improved,1981,62 years 05 months,370000.0,1.305497,103.8568043,Jalan Besar,0.1514494384398493,SIM LIM TOWER,0.30499147884110245
2018-03,CENTRAL AREA,3 ROOM,635,VEERASAMY RD,10 TO 12,72.0,Model A,1985,66 years 04 months,390000.0,1.30651675,103.8554322,Jalan Besar,0.10739321158136723,SIM LIM TOWER,0.31345438842819134
2018-03,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,16 TO 18,60.0,Improved,1980,61 years 05 months,470000.0,1.2841812,103.8459737,Chinatown,0.2644709364232772,CHINATOWN POINT,0.16595315288238924
2018-03,CENTRAL AREA,3 ROOM,4,SAGO LANE,04 TO 06,137.0,Improved,1974,55 years 04 months,560000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2018-03,CENTRAL AREA,4 ROOM,662,BUFFALO RD,07 TO 09,82.0,Improved,1982,63 years 02 months,450000.0,1.3061466,103.8500303,Little India,0.09293253359525513,TEKKA CENTRE,0.0645358487429757
2018-03,CENTRAL AREA,4 ROOM,671A,KLANG LANE,01 TO 03,75.0,Model A,2003,83 years 11 months,456000.0,1.3088019,103.852008,Little India,0.3733714561507751,TEKKA CENTRE,0.3305998259996516
2018-03,CENTRAL AREA,4 ROOM,262,WATERLOO ST,07 TO 09,82.0,Improved,1978,59 years 06 months,535000.0,1.2985774,103.8518269,Bencoolen,0.20517246054548083,POMO,0.3279665162753264
2018-03,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,19 TO 21,93.0,Type S1,2011,91 years 10 months,850000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2018-03,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,19 TO 21,96.0,Type S1,2011,91 years 11 months,895000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2018-03,CENTRAL AREA,4 ROOM,1E,CANTONMENT RD,28 TO 30,94.0,Type S1,2011,91 years 10 months,902000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2018-03,CENTRAL AREA,4 ROOM,1G,CANTONMENT RD,13 TO 15,93.0,Type S1,2011,91 years 11 months,908000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2018-03,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,37 TO 39,93.0,Type S1,2011,91 years 10 months,920000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2018-03,CENTRAL AREA,4 ROOM,1D,CANTONMENT RD,22 TO 24,95.0,Type S1,2011,91 years 10 months,920000.0,1.2769187,103.841496,Outram Park,0.44072124268846563,100 AM,0.33962093534531257
2018-03,CENTRAL AREA,4 ROOM,1G,CANTONMENT RD,37 TO 39,95.0,Type S1,2011,91 years 10 months,948888.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2018-03,CENTRAL AREA,5 ROOM,672B,KLANG LANE,01 TO 03,105.0,Improved,2002,83 years 04 months,570000.0,1.3090299,103.852757,Little India,0.45523275361227283,MUSTAFA CENTRE,0.3063044313978357
2018-03,CENTRAL AREA,5 ROOM,672B,KLANG LANE,13 TO 15,105.0,Improved,2002,83 years 05 months,653000.0,1.3090299,103.852757,Little India,0.45523275361227283,MUSTAFA CENTRE,0.3063044313978357
2018-03,CENTRAL AREA,5 ROOM,1G,CANTONMENT RD,04 TO 06,106.0,Type S2,2011,91 years 11 months,820000.0,1.27556565,103.8413075,Outram Park,0.5670896440669019,100 AM,0.2638974562248685
2018-03,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,34 TO 36,105.0,Type S2,2011,91 years 10 months,1028000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2018-03,CENTRAL AREA,5 ROOM,1A,CANTONMENT RD,34 TO 36,106.0,Type S2,2011,91 years 10 months,1100000.0,1.2778303,103.8409528,Outram Park,0.32273270076434957,100 AM,0.45641110315549893
2018-03,CENTRAL AREA,5 ROOM,1E,CANTONMENT RD,28 TO 30,105.0,Type S2,2011,91 years 10 months,1100000.0,1.2766102,103.8411596,Outram Park,0.4536670989755477,100 AM,0.34140550191557273
2018-03,CENTRAL AREA,5 ROOM,1B,CANTONMENT RD,37 TO 39,107.0,Type S2,2011,91 years 10 months,1145000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2018-04,CENTRAL AREA,3 ROOM,637,VEERASAMY RD,04 TO 06,73.0,Model A,1985,66 years 01 month,370000.0,1.30705805,103.8555261,Jalan Besar,0.16783074754096652,MUSTAFA CENTRE,0.34061184912247594
2018-04,CENTRAL AREA,3 ROOM,34,UPP CROSS ST,13 TO 15,65.0,Improved,1975,56 years 02 months,383000.0,1.2840671,103.8449957,Chinatown,0.16205632723417265,CHINATOWN POINT,0.13285610256083685
2018-04,CENTRAL AREA,3 ROOM,335A,SMITH ST,16 TO 18,60.0,Improved,1984,64 years 11 months,420000.0,1.2822148,103.842932,Chinatown,0.2725871864506143,PEOPLE'S PARK COMPLEX,0.21627963043437262
2018-04,CENTRAL AREA,3 ROOM,3,TG PAGAR PLAZA,13 TO 15,59.0,Improved,1977,57 years 10 months,420000.0,1.27562565,103.8423968,Tanjong Pagar,0.4935445389040283,100 AM,0.16601053525534215
2018-04,CENTRAL AREA,3 ROOM,4,TG PAGAR PLAZA,04 TO 06,70.0,Improved,1977,57 years 10 months,520000.0,1.2759129,103.8427023,Tanjong Pagar,0.4553427098020189,100 AM,0.17027456379578693
2018-04,CENTRAL AREA,4 ROOM,661,BUFFALO RD,22 TO 24,85.0,Improved,1982,63 years 01 month,440000.0,1.3069097,103.8502898,Little India,0.10229284328098671,TEKKA CENTRE,0.08883457374315833
2018-04,CENTRAL AREA,4 ROOM,53,CHIN SWEE RD,16 TO 18,77.0,Improved,1974,55 years 03 months,508000.0,1.28761575,103.8414011,Chinatown,0.41973192698733697,PEOPLE'S PARK CENTRE,0.3488632190513488
2018-04,CENTRAL AREA,4 ROOM,642,ROWELL RD,13 TO 15,111.0,Model A,1984,64 years 09 months,545000.0,1.30779475,103.8564888,Jalan Besar,0.2752505245508176,MUSTAFA CENTRE,0.2900681072387661
2018-04,CENTRAL AREA,4 ROOM,335B,SMITH ST,25 TO 27,82.0,Improved,1984,64 years 11 months,638000.0,1.2823852,103.8434498,Chinatown,0.24328371272935675,PEOPLE'S PARK COMPLEX,0.2163986962100352
2018-04,CENTRAL AREA,4 ROOM,232,BAIN ST,22 TO 24,82.0,Improved,1980,61 years 01 month,698000.0,1.2976486,103.8532702,Bras Basah,0.29367682529029354,BUGIS CUBE,0.2720368669404323
2018-04,CENTRAL AREA,4 ROOM,1F,CANTONMENT RD,07 TO 09,93.0,Type S1,2011,91 years 10 months,855000.0,1.2759757,103.8412094,Outram Park,0.5206800315396286,100 AM,0.2949507235868051
2018-04,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,13 TO 15,94.0,Type S1,2011,91 years 10 months,880000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2018-04,CENTRAL AREA,4 ROOM,1B,CANTONMENT RD,22 TO 24,96.0,Type S1,2011,91 years 09 months,908000.0,1.27779165,103.8414036,Outram Park,0.35455462690943734,100 AM,0.4238957043239916
2018-04,CENTRAL AREA,4 ROOM,1C,CANTONMENT RD,37 TO 39,95.0,Type S1,2011,91 years 09 months,958000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2018-04,CENTRAL AREA,5 ROOM,672A,KLANG LANE,04 TO 06,105.0,Improved,2002,83 years 04 months,568000.0,1.3085298,103.8524395,Little India,0.3953171837843518,TEKKA CENTRE,0.33130791413452937
2018-04,CENTRAL AREA,5 ROOM,1C,CANTONMENT RD,19 TO 21,106.0,Type S2,2011,91 years 09 months,978000.0,1.27743925,103.8416672,Outram Park,0.4034809975119698,100 AM,0.37509763442603444
2018-05,CENTRAL AREA,3 ROOM,29,KELANTAN RD,04 TO 06,65.0,Improved,1977,58 years 06 months,303000.0,1.3057471,103.8570803,Jalan Besar,0.18331368645970528,SIM LIM TOWER,0.3463000255491106
2018-05,CENTRAL AREA,3 ROOM,668,CHANDER RD,13 TO 15,75.0,Model A,1984,65 years 05 months,368000.0,1.3076707,103.8513096,Little India,0.23899852109526948,TEKKA CENTRE,0.1833248255558072
2018-05,CENTRAL AREA,3 ROOM,635,VEERASAMY RD,04 TO 06,72.0,Model A,1985,66 years 03 months,371000.0,1.30651675,103.8554322,Jalan Besar,0.10739321158136723,SIM LIM TOWER,0.31345438842819134
2018-05,CENTRAL AREA,3 ROOM,4,SAGO LANE,10 TO 12,67.0,Improved,1974,55 years 02 months,387000.0,1.28177045,103.8428944,Chinatown,0.32131428184734545,PEOPLE'S PARK COMPLEX,0.26446628459662724
2018-05,CENTRAL AREA,3 ROOM,1,TG PAGAR PLAZA,19 TO 21,70.0,Improved,1977,57 years 09 months,490000.0,1.2749526,103.8425767,Tanjong Pagar,0.49272281327872464,100 AM,0.10732555247053459
2018-05,CENTRAL AREA,3 ROOM,532,UPP CROSS ST,16 TO 18,68.0,Improved,1980,61 years 03 months,508000.0,1.2841812,103.8459737,Chinatown,0.2644709364232772,CHINATOWN POINT,0.16595315288238924
2018-05,CENTRAL AREA,4 ROOM,671A,KLANG LANE,13 TO 15,85.0,Model A,2003,83 years 09 months,470000.0,1.3088019,103.852008,Little India,0.3733714561507751,TEKKA CENTRE,0.3305998259996516
2018-05,CENTRAL AREA,4 ROOM,671B,KLANG LANE,04 TO 06,85.0,Model A,2003,83 years 10 months,488000.0,1.3093563,103.8525055,Farrer Park,0.4535570849540171,MUSTAFA CENTRE,0.3208359570638179
